p.value	HR	Low 95%CI	High 95%CI
ARGLU1	0.660127642945783	0.888591022336748	0.524879729002146	1.50433320501551
ARHGAP1	0.769137520163493	0.883301168356852	0.385684965135197	2.02294884309811
ARHGAP17	0.198457524678978	0.581648120857821	0.254667083987556	1.32845804491155
ARHGAP19	0.0844398666560032	0.702007054913601	0.469680120156648	1.04925434141029
ARHGAP23	0.0709520141890528	0.689013143933772	0.459878101981561	1.03231510799907
ARHGAP27	0.734618966821961	1.13329149445331	0.549728746000741	2.33633336576234
ARHGAP29	0.0830186475251179	0.675673943713549	0.43373439854417	1.05256876038834
ARHGAP31	0.288857816754198	0.765259932332201	0.466763482540002	1.25464563090129
ARHGAP44	0.440679924049293	0.809693586388399	0.473451983788679	1.38473113702514
ARHGAP45	0.663587946114201	0.885740518873779	0.512705710257721	1.53018827580529
ARHGDIB	0.338629353154092	0.7682931729375	0.447767664293957	1.31826044319909
ARHGEF1	0.960992881045405	0.980022927930929	0.436546302459786	2.2000986696223
ARHGEF17	0.0562003711470159	0.570891220490692	0.321122077574931	1.01493110686948
ARHGEF2	0.651937974112687	0.857969769580578	0.440960006066424	1.66933988431428
ARHGEF25	0.594468024322524	1.14566561728325	0.694436367467256	1.89009356092933
ARHGEF7	0.841004319661458	0.917361724040909	0.394966087352847	2.13069567155901
ARID4B	0.325868168001992	0.734795983653628	0.397354617014665	1.35879920472542
ARID5A	0.700593457550718	0.894840246845188	0.507906548987441	1.57654802634521
ARID5B	0.116401824903302	0.709493680769807	0.462255116904361	1.08896854711602
ARL10	0.863573775982793	0.931816636933358	0.416384248838971	2.08529080359518
ARL15	0.161984426999982	0.657449107350986	0.365247521277522	1.18341481755925
ARL4C	0.746046287516958	0.943979402745221	0.665943099145126	1.33809797556447
ARL5B	0.329799788694558	0.73842681936616	0.401278055831523	1.35884372353558
ARL6IP6	0.2462257970397	0.712454188805531	0.401678216618668	1.26367562428317
ARMC4	0.057657944799278	0.39559645330329	0.151851724282193	1.0305879278349
ARNTL	0.246146667802633	0.836584073795785	0.618803553762511	1.13100984678145
ARPC4_TTLL3	0.698988209567905	1.4501331091014	0.220441947277019	9.53940962728607
ARRDC2	0.176991023240607	0.716746310331444	0.441970733012923	1.16235133912977
ARSB	0.704302183922102	1.17434280364439	0.512095501553604	2.69301529946561
ARSE	0.0366284990432317	1.9368801952228	1.04195190031696	3.60045880189395
ARSJ	0.231259954555447	0.773637117845684	0.508214269101897	1.17768119963702
ASAP1	0.442380689709317	0.807196747603194	0.467350649079191	1.39417071662346
ASPN	0.0779798612546758	1.25950914164262	0.974486180995587	1.62789715115366
ASXL1	0.138713029400216	0.599694004880039	0.304762355007937	1.18004370808755
ATAD2B	0.332136263167251	0.695620800367269	0.334052203212944	1.44854095632216
ATAT1	0.415594440298401	0.752488287616364	0.379459818071258	1.49222288114173
ATF3	0.845161615540494	0.977518267043365	0.778071116919962	1.22809077682517
ATF6B	0.821150788009175	0.923473858250912	0.463083241327537	1.84157812411449
ATF7IP	0.28030060393078	0.699885738772926	0.366178314168793	1.33770905699218
ATL2	0.82937198497768	0.940581800015525	0.538824575890666	1.64189638354573
ATP10A	0.212087940619953	0.743948492331978	0.467495992763752	1.18388043493394
ATP11A	0.723248751273295	0.940776626460718	0.671028965773361	1.31896044140923
ATP2B4	0.614630540291269	0.861864452913437	0.483182250981657	1.53732951424985
ATP5MC1	0.292711496991862	0.651599940256381	0.293410308718255	1.44706054806623
ATP8B2	0.123471036127039	0.684351241710397	0.422365038531111	1.10884325004581
ATP8B4	0.425888737850936	0.593582244003405	0.164400550360117	2.14317944571549
ATXN1	0.430720419211093	0.750275481445142	0.367151974377967	1.53318880828963
ATXN3	0.138223562043717	0.415205601893999	0.129885555430984	1.32728917601436
ATXN7	0.272076381765477	0.67060327879377	0.32868833009873	1.36819204196837
ATXN7L3	0.453506596455829	0.757927442360766	0.36718489146844	1.56448160376693
AUTS2	0.636859435689074	0.900132630402394	0.581572343408564	1.39318652528483
AVIL	0.0754409919302246	0.562528749507772	0.298320944797527	1.06073207242471
AXL	0.59570981981734	0.883703336415171	0.559709345498339	1.39524485891155
B3GAT2	0.391582202707175	0.351398404700612	0.0321173742686029	3.84467415653112
B3GNT2	0.182977603840148	0.67347133962435	0.376385143533113	1.20505193440377
B3GNT5	0.374244999832385	1.33272821109926	0.70727208708784	2.51128881951658
B3GNT7	0.424910532371797	1.17047289703329	0.795142247299758	1.7229707103879
B4GALNT1	0.662147562979331	1.24513897125686	0.465707180503097	3.3290683988762
B4GALT5	0.966054085241043	1.01145105974706	0.598704474955122	1.70874494689577
BACE1	0.367648458216966	0.781422574576618	0.456929601055939	1.33635737025318
BAHCC1	0.638245675136065	0.85517951841159	0.445470734049955	1.64170607137722
BAZ1A	0.763024808144699	1.11559107391205	0.547898303507186	2.27148621601075
BAZ2B	0.605474520228221	0.84470631710661	0.445245466661937	1.60255143642277
BCAT1	0.595782222219974	0.905446378150568	0.62730998790106	1.306902742692
BCL3	0.991858978726972	0.997234762851887	0.585859353465411	1.69746743200025
BCL6	0.183160510399331	0.664631777838269	0.364199977556619	1.21289244188321
BCL6B	0.719704685427196	0.917755492269855	0.574316866969051	1.46656870454908
BCL9	0.989137708674577	1.00372286093424	0.587871985216014	1.71373973738828
BDNF	0.534135709344629	0.854238521894804	0.51985020678994	1.40371869195752
BGN	0.224590568614049	1.26978470170647	0.863610592085827	1.86699098350978
BICC1	0.70756283132881	1.09375421544735	0.684816413001137	1.74688903638597
BICD2	0.010722785652476	0.413531767912157	0.209864003963077	0.814853999939125
BLVRB	0.609441163215175	0.820982594536327	0.385190099567833	1.74981761288209
BMP1	0.719685784168923	0.902306044715633	0.514666060222742	1.58191157578569
BMP4	0.15638909616955	0.769591326680882	0.535763714866205	1.10547017961145
BMPER	0.0918714309606209	0.324628843991728	0.0877496780246938	1.20096037642155
BMPR2	0.203902181834992	0.708805660367116	0.41681369061041	1.20534779803587
BMX	0.0590208191253737	0.514707557791086	0.258305019315316	1.02562416614858
BNC2	0.225038466553421	0.749610701407481	0.470582106877267	1.19408748325225
BNIP2	0.103501888944965	0.58277041882569	0.304226202765982	1.11634487092328
BOC	0.54569669788989	0.891797977033659	0.615094120172408	1.29297875846774
BST1	0.751746675092932	1.11565735155158	0.56628999934597	2.19797511435593
BTBD19	0.852109247760287	1.04741040259593	0.643610207154395	1.70455430829267
BTG2	0.988902699356196	0.99690821783411	0.644391041810817	1.54227158712885
BTN2A1	0.311198392050141	0.730422210442047	0.397685640144333	1.34155360830583
C10orf55	0.837898546602301	1.05041577666983	0.655712816601537	1.68270815506629
C11orf95	0.0513882711064591	0.628862248776637	0.394363810759672	1.00279923549428
C11orf96	0.851373036904803	0.967792128309282	0.687154783682565	1.36304312486615
C14orf39	0.326265555256649	0.0475978149306956	0.000108966235389854	20.7913210736443
C15orf62	0.154829233690589	1.58424371511613	0.840496252673183	2.98612651859242
C18orf54	0.89779885177558	0.921840412703868	0.266269226422532	3.19146811635506
C19orf48	0.821674503552242	0.925054014059848	0.469853614923791	1.82125858298873
C1orf116	0.579816217752386	0.925373662742561	0.703198383204789	1.21774514297796
C1orf198	0.195365268063362	0.646414961326475	0.333959804794006	1.25120537330667
C1QTNF1	0.776840347366449	0.937546993838843	0.600242298022134	1.46439924102756
C1QTNF2	0.981868816448099	1.00766959533498	0.521374803481151	1.94753947943566
C1QTNF3	0.055306588936934	1.4887566305592	0.991007308091108	2.23650853726119
C1QTNF6	0.117896522508925	1.54131304506998	0.896149210849778	2.6509490541761
C1QTNF7	0.925109265555499	1.02942922566392	0.562277417441427	1.88470050153029
C1R	0.820257992174535	0.967568027150474	0.72806262997487	1.28586174955329
C1RL	0.670770494799094	0.870916349155184	0.460496281224004	1.64712576008151
C1S	0.9725246108489	1.00412379517654	0.794477158742479	1.26909198703164
C21orf91	0.0777144242757034	0.554218785984329	0.287676701989335	1.06772102368349
C3orf80	0.0181540828772448	1.86902094135062	1.11243684809906	3.14016861737045
C4B	0.234397411127559	0.827400180766762	0.60546513668066	1.1306861744113
C5orf67	0.344965640205871	0.782422502493977	0.470212584479245	1.3019323442543
C7	0.346928999179859	0.90799761116494	0.742575730632712	1.11027014198102
C8orf58	0.281504059995512	0.612027722689891	0.250443719298426	1.495657125642
C9orf72	0.351427708677314	0.745810258798088	0.402456957956041	1.38209299437489
CA5B	0.0213764096817461	0.428967958332623	0.20862456167282	0.882031855696078
CACHD1	0.444168016342626	0.829700439226684	0.514329390469353	1.3384473677943
CACNA1C	0.841725044489141	0.914495494842378	0.380340428455225	2.19882491452118
CACNB1	0.0713803332318705	0.668748871590805	0.431836470146819	1.03563520955496
CAD	0.437237492962282	0.779976312682873	0.416689539418555	1.45999117039337
CALHM2	0.75193298978333	0.90344212967082	0.481343462299542	1.69568664704584
CALHM5	0.936998210051268	1.0347694866571	0.443384002088815	2.41494480060676
CAMK2N1	0.62037240238404	0.948723650905837	0.770340806996813	1.16841345754104
CAPN12	0.876662409447207	1.06105485723166	0.502004254117676	2.24268499882272
CAPN3	0.65247899147309	0.867380888383591	0.466956261557395	1.61117789281563
CAPN5	0.777631280896464	0.943547069775934	0.630401988742925	1.41224343955203
CAPN6	0.270034302450181	0.783902233834711	0.508591299769614	1.20824464061696
CARD10	0.0890428322596084	0.559993127854525	0.287036738995544	1.09251625538138
CASP10	0.911054606042313	1.04052989702623	0.518223498969679	2.08925775993955
CASP4	0.323034253422295	1.3322764748277	0.754203206840159	2.35342489833182
CASP7	0.819091729587783	0.919817276354882	0.449408516646558	1.88261635136369
CASP8	0.928352651270151	0.968385577417653	0.480771712392752	1.95055283490647
CASTOR3	0.25821261976957	1.35634295915377	0.799657716362415	2.30056708664617
CAV1	0.074871107937182	0.749142104468474	0.545184625532221	1.0294015392301
CAVIN1	0.0483172313629674	0.591354548664358	0.351061553745374	0.996122185682758
CAVIN3	0.651219899879556	1.12333111619364	0.678467026141161	1.85988817140584
CBARP	0.870499559761984	1.06534515726753	0.497721470635401	2.28031212449901
CBFB	0.513576713283212	0.813988667974984	0.438991266088611	1.50931830032798
CBLN3	0.244227068742149	1.48754395759595	0.762400715617666	2.90239368937042
CCDC120	0.292750569314317	0.708130063673617	0.372296895129281	1.34690402643372
CCDC14	0.941623863971477	1.02286446739725	0.558519496479847	1.87325908094169
CCDC142	0.525893778863455	0.71499293179235	0.253565375417317	2.016106858721
CCDC148	0.0812777988792162	0.634955434718201	0.381042276456211	1.05806738251657
CCDC188	0.624219262073378	0.777674534333805	0.2843739798206	2.12669837702039
CCDC50	0.411430660393464	0.74741761874537	0.373131253696144	1.49714903610277
CCDC80	0.0699548728267002	0.772209358727226	0.583870316804039	1.02130092341387
CCDC88A	0.524153504391925	0.805012598742076	0.413000013479509	1.5691168595219
CCDC88C	0.553853298136454	0.873444414114134	0.55805707617732	1.36707368675095
CCL26	0.956391286302333	0.981292213329533	0.498690025268212	1.93092774900255
CCN1	0.655056482708259	0.934292823845432	0.693404871106048	1.2588649388873
CCN2	0.357874523864444	0.876907125179573	0.662744123020548	1.16027600921761
CCN4	0.181464662051189	1.28677434690903	0.888974384441459	1.86258259950142
CCN5	0.556417427615399	1.10101578942334	0.798959596713548	1.51726792386741
CCND1	0.513302775567521	0.84247645873318	0.503920118912451	1.40849026836119
CCNL1	0.93688178294089	1.02426676669098	0.565830862655198	1.85412722880564
CCNL2	0.77743540458386	1.07449407715459	0.652886117833219	1.76835973427026
CCNT2	0.322926076758259	0.729413717236696	0.390187248136447	1.36356165772747
CD109	0.930225533609618	0.986540281933897	0.72841895922861	1.3361290443468
CD151	0.335497373032831	0.775066362817119	0.461463270035055	1.30178912554606
CD200	0.0117328855017759	0.572561321595088	0.371082634306813	0.883432520627373
CD248	0.5891975855031	1.12814147809057	0.728293480956326	1.74751419292834
CD276	0.727428433376074	0.902469548177367	0.506780624971387	1.60710817512695
CD40	0.185666854452795	0.783348265204493	0.545649890774116	1.12459383750324
CD93	0.465076964711291	0.842981640260332	0.53307489837897	1.33305478831759
CDC25B	0.195693820871268	1.39616532079368	0.842157909627616	2.31462244871494
CDC42EP1	0.572964330328743	0.875737772397323	0.552087308927543	1.38912203487017
CDC42EP5	0.967920029763042	1.00731816018916	0.706058484128039	1.43711873542598
CDC42SE1	0.99557457648691	0.998046790697214	0.500154678659618	1.99157868339947
CDH11	0.950012290104445	0.99144587411991	0.757921829406589	1.29692124328837
CDH23	0.541871473057561	1.44833776618977	0.440528168856403	4.76174381860098
CDH24	0.768330673240077	1.10198346680978	0.577493061139046	2.10282623781986
CDH3	0.50102284060731	0.925043542677931	0.737224210978979	1.16071276974724
CDH6	0.858736943809365	0.969272171261863	0.687360323925086	1.36680647584931
CDK11A	0.407255847465849	1.50109978403526	0.574378827967827	3.92302162251166
CDK17	0.24492342806166	0.670619027073316	0.341966370229468	1.31512896771393
CDK2AP1	0.852156114585118	0.945838695630176	0.526616260604437	1.69879076108394
CDK3	0.44183002290868	1.39804767288438	0.595221940668947	3.2837117755787
CDK9	0.457821579696404	0.747763084767594	0.347147187084471	1.61069901109436
CDKN1C	0.67068453688099	0.877989061268124	0.481955410887937	1.5994525101114
CDKN2B	0.611857161807745	1.11425853186977	0.733667313160444	1.69228211966568
CDO1	0.474277705457721	1.09816657814401	0.849711918116084	1.41926905771346
CDR2L	0.907283536917826	1.03937780402872	0.542623260529254	1.99089552197575
CDRT4	0.462863041149315	0.732745198723939	0.319457186005504	1.68071200077413
CELA2B	0.0756206205759031	0.163438647730596	0.0221594664288901	1.20545283243735
CELF2	0.946520680882301	0.984812953661967	0.629726490348925	1.54012347989842
CELSR3	0.259045447614419	2.11039513051529	0.576883306442858	7.72039606131988
CEMIP	0.944473289366984	1.01293146848027	0.705591049671565	1.45414282156099
CEMIP2	0.829917615324244	0.942668010548906	0.550048120383163	1.6155367961138
CEP112	0.267631905313894	0.6708722328907	0.331227767188684	1.35879173622353
CEP135	0.548105494836864	0.770858616525937	0.329712450654043	1.8022461860131
CEP164	0.237325919742033	0.620394416224783	0.281051956606484	1.36945935666192
CEP85L	0.251289919145097	0.564190780857929	0.212202887103854	1.50003254691485
CFH	0.378527061188182	0.892111564925006	0.69193945674467	1.15019173500699
CFI	0.464035863129765	0.897884713511919	0.672982386568538	1.19794659540659
CFLAR	0.862728231764009	0.938811052791779	0.458916361374044	1.92053774288
CGAS	0.475998827739262	0.750773233841028	0.341331532487669	1.65135768308332
CH25H	0.994773032926199	1.00094363853478	0.754844709332305	1.3272771937548
CHCHD10	0.586005731133679	0.885866490208072	0.572747563038873	1.37016635096587
CHD1	0.632373661758627	0.846545012068259	0.427790786280112	1.6752077895114
CHD2	0.160508812382088	0.661006051956518	0.370766719971178	1.17844719385038
CHD3	0.122248844773461	0.594295252657613	0.307170593144216	1.14980683442427
CHIC2	0.18660173525911	0.650008188023181	0.342991821288099	1.2318388319303
CHKB_CPT1B	0.990536049652308	1.0045876490096	0.47154744370122	2.14017986529917
CHN1	0.822063237957108	1.06942233231671	0.595812634592195	1.91950297536152
CHN2	0.0932354583236839	0.68798138487133	0.444554609487284	1.06470245910927
CHPF2	0.953986632215229	0.977651136902709	0.453686818108333	2.10674347884388
CHRD	0.826011763075141	1.09552264758833	0.485677113473765	2.47112708851942
CHRDL1	0.175721191408564	0.809255362382949	0.595718138209341	1.09933574209121
CHST11	0.647865448813609	1.14394614900672	0.642346929598038	2.0372367820707
CHST15	0.0764821453959729	0.658797945930263	0.415163366677479	1.0454071057264
CHST2	0.843479230724006	0.966268682834937	0.687338001294303	1.35839305504627
CHSY1	0.58167223070171	0.846764745715279	0.468577286091683	1.53018628061704
CHSY3	0.720785725078287	1.1442067489815	0.546608851204181	2.39514797744425
CIC	0.555840770661605	0.815504791959495	0.413717174030367	1.60749446108342
CILP2	0.351782295883315	1.28043920821333	0.760987791837942	2.15446894617087
CKMT1A	0.123399056243764	1.60128210601646	0.879736574253183	2.91462746700648
CKMT1B	0.273841921899793	1.31440660231528	0.805505847670241	2.14481958288312
CLCF1	0.309126179792722	0.829466396556297	0.578517531754935	1.18927165600149
CLDN1	0.215250644242088	0.890483816894427	0.741235709644512	1.06978309036293
CLDN10	0.942637167777191	0.992936611464266	0.818593916893953	1.20441050689345
CLDN15	0.914500207949308	0.958496476249572	0.442099106282006	2.0780758927769
CLDN16	0.279367751155775	0.908136747583877	0.762653249872147	1.08137263225519
CLDND1	0.194561609064154	0.642741639819527	0.329606345192286	1.25336426796302
CLEC4A	0.702807825918691	1.10631242464097	0.658376352080353	1.85900841828173
CLIC5	0.259172638322379	0.813926534007781	0.569206641861795	1.16385922798626
CLIP2	0.182612719338971	0.656411409800243	0.353437828800404	1.21909966564238
CLIP3	0.771010334678837	0.951526183145587	0.680934521843071	1.32964631424616
CLK1	0.652779725208238	0.889621278693991	0.534468654924847	1.48077162657259
CLK2	0.853434776834822	0.930032119189639	0.430803011731097	2.00778480923033
CLK4	0.669532629725632	0.867830326388298	0.452591510108962	1.6640380090601
CLSTN1	0.455744253030126	0.758750701925241	0.367307722588897	1.56735780999734
CLU	0.147006326555378	0.865665602935937	0.712323625910491	1.05201752244085
CMIP	0.995863693494882	0.997941914986788	0.457964093978477	2.17459857395349
CMKLR1	0.272984819467698	0.759002206597585	0.463580343390398	1.24268502285236
CMTM3	0.611914477218568	1.15344974751258	0.664485649241566	2.0022197944461
CMTM6	0.202351963951564	0.713865659112671	0.425177775102962	1.19856730314034
CNEP1R1	0.0828331399305866	0.512134762782074	0.240429635666646	1.09088887699977
CNN1	0.823911976474709	0.960557555446427	0.673885740146236	1.36917991041774
CNN2	0.774119496800091	0.936186067525054	0.596738393067941	1.46872459223223
CNN3	0.156528643024956	0.646924832842809	0.354162047589563	1.18169561701232
CNRIP1	0.888997235125111	0.94992407768807	0.46172564079402	1.9543115513788
CNTNAP1	0.771133265415082	0.920223796223509	0.525553020773472	1.61127764785697
CNTRL	0.439818809785786	0.785759419271247	0.426207619110561	1.44863169330937
CNTROB	0.348395854717121	0.670561599166032	0.290847904914477	1.54600686708857
COL10A1	0.134825046749807	1.17114628528096	0.952098043043392	1.44059073700342
COL12A1	0.0392807563400849	1.33875171704469	1.01443645849698	1.76675053905846
COL15A1	0.714137022823137	0.926917492310827	0.617575782038133	1.39120746399143
COL16A1	0.669552311490006	0.889141581382739	0.51833799350356	1.52520703026252
COL18A1	0.776678657496275	1.08929740890386	0.603214595963412	1.96707581843168
COL1A1	0.17605526121583	1.14546809492774	0.940892363366597	1.39452418531976
COL1A2	0.078501399022457	1.24755761908566	0.975107376615534	1.5961319237895
COL24A1	0.0147213652813569	3.27806043269766	1.26269414671423	8.51012117889381
COL27A1	0.0722220980350735	0.603705373664489	0.348232242721264	1.04660089870858
COL3A1	0.0634932153478262	1.2323521493115	0.98833259726498	1.53662018647909
COL4A1	0.911862689267642	1.02377234398667	0.67535644392001	1.55193575444156
COL4A2	0.717696820673459	1.09648083982838	0.66550052421529	1.80656541710223
COL5A1	0.0752151058665786	1.25421515538834	0.977242916392442	1.60968744783829
COL5A2	0.0722473246213607	1.30465835232036	0.976258825520138	1.74352679001124
COL5A3	0.144081093827745	1.36661469137838	0.898760649352616	2.07801233402518
COL6A1	0.0320435648851717	1.49491733142944	1.03509167188479	2.15901440279086
COL6A2	0.0794528213159316	1.42642696220097	0.959123217950485	2.12141030517616
COL6A3	0.0307571744600603	1.33157238701999	1.02689913863481	1.7266398959408
COL7A1	0.854651408785221	0.966293719382504	0.669557897195309	1.39453743437173
COL8A1	0.111062601425583	0.746897282302765	0.521637350430946	1.06943176107
COL8A2	0.291497268763306	0.883811793186127	0.702575365926499	1.11179999137145
COL9A2	0.0288379775750798	0.596937828052224	0.375836889876008	0.948110151393772
COLEC12	0.56951782421263	1.10272458062471	0.787271927776506	1.54457622304443
COLGALT1	0.955321188011541	1.02432339211221	0.441890217568165	2.37443231353364
COLQ	0.570239357522432	0.799611280484263	0.369463248745173	1.73055967555429
COMP	0.873223381741507	0.985931222372409	0.828445286879803	1.17335494648035
COX5A	0.374477116724115	0.648093342327904	0.248854584712772	1.68783300036263
COX7B	0.17936201635494	0.521049252319177	0.201190867582829	1.3494266743027
CP	0.0503858978444045	0.621920778711995	0.386476629286541	1.00079907990236
CPA3	0.71751637662073	0.932770242294231	0.639775083807653	1.35994718601955
CPEB2	0.383586700851573	0.757020941662217	0.404731231136555	1.41595375406499
CPED1	0.549087512329678	0.82166766399422	0.432152142185658	1.56226866454747
CPSF1	0.826405692130694	1.09102321469407	0.500862995648891	2.37656138573234
